"id","treat.invite","pct.missing","share.total.unskilled","head.edu","mosques","pct.poor","total.budget"
"3302016004",1,NA,NA,12,0.33036008477211,0.526213586330414,52.2748489379883
"3302016005",0,-0.231130361557007,0.208510637283325,12,3.13217782974243,0.37939915060997,57
"3302017001",1,-0.031128253787756,0.198940768837929,9,1.11756813526154,0.488454699516296,45.2693061828613
"3304029001",0,0.599463224411011,0.473939508199692,16,2.32018566131592,0.37664783000946,65.3740005493164
"3304029002",0,0.437274247407913,0.289230078458786,9,2.32018566131592,0.659574449062347,143.149002075195
"3304029003",1,0.235124945640564,0.267832398414612,12,1.72626388072968,0.0994809716939926,125.994003295898
"3304029004",1,0.39589649438858,0.463573902845383,9,1.11731839179993,0.284210532903671,73.1989974975586
"3304031001",0,-0.0237065237015486,0.122358977794647,12,1.58084917068481,0.400175124406815,63.2424468994141
"3304031002",1,0.194622591137886,0.153398171067238,9,1.16279065608978,0.714285731315613,68.5482025146484
"3304031003",0,0.229866415262222,0.269485712051392,12,1.80180180072784,0.724867701530457,55.2824020385742
"3304031004",1,0.292702466249466,0.37813338637352,9,1.59853851795197,0.527619063854218,66.1969528198242
"3304031005",1,NA,0.0541041120886803,16,0.749625205993652,0.788074135780334,28.6130504608154
"3304031006",1,0.0318479314446449,0.224512830376625,12,1.36852395534515,0.114416472613811,63.625301361084
"3304032001",0,NA,0.41950124502182,6,2.14822769165039,0.638297855854034,86.7508010864258
"3304032003",1,-0.223094269633293,0.115195743739605,6,1.72117042541504,0.529300570487976,98.6819152832031
"3304032004",1,0.37115490436554,0.167418509721756,12,1.21531295776367,0.41372349858284,77.8350143432617
"3304032005",0,0.523804545402527,0.237867638468742,12,2.3310022354126,0.400530517101288,165.367233276367
"3304033001",0,-0.0413028448820114,0.497895687818527,12,2.59336090087891,0.475113123655319,150.30419921875
"3304033002",1,-0.137615740299225,0,14,1.10011005401611,0.250819683074951,42.9809989929199
"3304033003",1,0.18020898103714,0.326831847429276,6,1.29366111755371,0.167597770690918,52.7485008239746
"3304033004",0,0.831561744213104,0.0393198728561401,9,1.34892082214355,0.0627615079283714,51.1160011291504
"3304034001",0,0.0195995755493641,0.278149276971817,9,2.08768272399902,0.246376812458038,219.918258666992
"3304034002",1,0.333958297967911,0,14,2.25098490715027,0.273972600698471,55.569149017334
"3304034003",0,0.0846652686595917,0.12231919169426,12,2.61096596717834,0.283333331346512,124.255744934082
"3304034004",1,0.186990484595299,0.07209712266922,9,2.05930805206299,0.244660198688507,82.9413986206055
"3306042001",1,-1.10281836986542,0,12,1.83066356182098,0.571428596973419,76.8600006103516
"3306042002",1,-0.260387510061264,0.262564986944199,12,1.63934421539307,0.600000023841858,71.2454986572266
"3306042003",1,-0.106178440153599,0.284696489572525,14,1.98955488204956,0.431034475564957,36.2999992370605
"3306042004",1,0.0246766991913319,0.394046694040298,6,2.80636119842529,0.508196711540222,36.5219993591309
"3306042005",0,-0.339664041996002,0.280575543642044,9,1.75131344795227,0.601449251174927,24.4804992675781
"3306043001",1,-0.312361747026443,0.258249163627625,9,3.88280963897705,0.538922131061554,47.7877502441406
"3306043002",1,-0.117419645190239,0.275657117366791,6,2.94985246658325,0.316455692052841,91.2767486572266
"3306043003",1,-0.0768584460020065,0.288800030946732,12,2.98151469230652,0.16451233625412,57.2367515563965
"3306043004",0,0.0248732287436724,0.205000624060631,12,1.91828119754791,0.25,44.1944999694824
"3306043005",1,-0.301069468259811,0.273131489753723,12,2.40054869651794,0.277777791023254,50.7724990844727
"3306044001",0,-0.0716838240623474,0.12517885863781,16,1.16890704631805,0.195524141192436,19.0650005340576
"3306044002",1,NA,0,9,1.33333337306976,0.315789461135864,72.1128997802734
"3306044003",0,NA,NA,9,2.87081336975098,0.459143966436386,53.4905014038086
"3306044004",1,NA,0.266439199447632,6,0.877192974090576,0.817891359329224,87.8970031738281
"3306044005",1,-0.086040124297142,0.350319176912308,12,1.96270859241486,0.686468660831451,46.8219985961914
"3306045001",0,-0.563449501991272,0.427867949008942,9,1.42450141906738,0.411392390727997,91.8365020751953
"3306045002",1,-0.290196448564529,0.288156270980835,14,1.89189183712006,0.297029703855515,104.794502258301
"3306045003",1,0.0902792513370514,0.111234307289124,9,1.46950769424438,0.200617283582687,37.1259994506836
"3306045004",1,NA,NA,12,0.965250968933105,0.498220652341843,84.2269973754883
"3306045005",1,-0.122956052422523,0.198674410581589,6,2.42483019828796,0.913135588169098,80.7214965820312
"3307046003",1,-0.00448590563610196,0.134564623236656,9,2.88322925567627,0.137135922908783,80.0202865600586
"3307046005",0,0.192428588867188,0.194537967443466,9,1.42146408557892,0.386617094278336,108.487213134766
"3307047001",1,-0.860899686813354,0.455355256795883,12,2.13479709625244,0.380614668130875,52.0219993591309
"3307047005",1,-0.486682772636414,0.51462060213089,9,1.08342361450195,0.332413792610168,56.734001159668
"3307048001",1,0.52283102273941,0.277106404304504,9,1.39720559120178,0.210200920701027,37.654598236084
"3307048002",1,0.225333347916603,0.239492759108543,NA,1.91113233566284,0.293418645858765,29.9748992919922
"3307048003",0,0.215949416160583,0.296840488910675,12,1.58478605747223,0.0974025949835777,30.0062999725342
"3307048004",1,-0.121830746531487,0.26339665055275,9,2.76570534706116,0.279720276594162,37.9682006835938
"3307048005",0,0.330708891153336,0.345829904079437,9,2.95857977867126,0.616883099079132,26.1854000091553
"3307049001",0,NA,NA,12,2.38435864448547,0.57361376285553,72.4144973754883
"3307049003",1,NA,NA,9,1.71821308135986,0.307975471019745,142.421691894531
"3307050001",1,0.0980014652013779,0.196331486105919,12,1.1942675113678,0.183823525905609,35.3919982910156
"3307050002",0,-0.015865633264184,0,12,2.60869574546814,0.200000002980232,54.1029968261719
"3307050003",1,-0.981541693210602,0.114479817450047,9,1.25509881973267,0.300254464149475,51.7334518432617
"3307050004",1,0.102112084627151,0,6,1.03071534633636,0.333333343267441,51.971996307373
"3307052001",1,1.30145466327667,0.176046878099442,6,2.5654182434082,0.565591394901276,51.1421012878418
"3307052002",0,0.187719866633415,0.0959748476743698,12,0.434121996164322,0.395563781261444,44.0797996520996
"3307052003",1,0.592115163803101,0.146747440099716,6,1.5417822599411,0.298953652381897,138.367004394531
"3307052004",0,1.08308970928192,0.0804581344127655,6,1.13186192512512,0.350125938653946,132.692001342773
"3307053001",1,0.293153077363968,0.123839318752289,16,1.35985040664673,0.263636350631714,57.7651481628418
"3307053002",1,NA,0,6,1.44133758544922,0.144535839557648,43.8292007446289
"3307053003",0,NA,NA,9,0.978952527046204,0.162694305181503,47.6263999938965
"3308056001",1,NA,NA,12,3.38983058929443,0.714285731315613,47.7970008850098
"3308056002",0,NA,NA,6,3.6945812702179,0.408163279294968,59.1015014648438
"3308056003",1,NA,NA,12,0.73502391576767,0.139186292886734,94.9260025024414
"3308057001",1,-0.319424331188202,0,12,1.5151515007019,0.321428567171097,73.3109970092773
"3308057002",1,0.509477913379669,0.349735379219055,12,3.27749443054199,0.385307341814041,36.8920516967773
"3308057003",0,-0.297098338603973,0.112149529159069,12,3.68776893615723,0.0968523025512695,28.9549999237061
"3308057005",1,0.352305501699448,0,12,0.991735517978668,NA,50.2529983520508
"3308058001",1,0.423854857683182,0.406462758779526,9,2.62467193603516,0.266429841518402,33.4845008850098
"3308059001",1,NA,NA,9,2.72727274894714,0.840579688549042,44.7620010375977
"3308059002",0,NA,NA,14,1.9079418182373,0.272727280855179,107.619003295898
"3308059003",1,0.593040108680725,0.240384608507156,12,2.58971524238586,0.62417870759964,37.1430015563965
"3308059004",1,0.63727867603302,0.262518227100372,9,2.08333325386047,0.463917523622513,53.3300018310547
"3308059005",1,0.409910321235657,0.389130175113678,9,1.71736991405487,0.147058829665184,80.9520034790039
"3308059006",0,0.773200929164886,0.476859927177429,9,2.66240692138672,0.622950792312622,119.015495300293
"3313092001",0,-0.0394376181066036,0,12,2.61324048042297,0.722784817218781,30.257999420166
"3313094001",0,0.416196703910828,0.202441349625587,12,2.02934741973877,0.197132617235184,133.68244934082
"3313094002",1,0.501007854938507,0.162392199039459,12,2.28623676300049,0.599814295768738,62.730899810791
"3313095001",0,-0.253908157348633,0.117415852844715,14,2.03101921081543,0.26099705696106,30.0839004516602
"3314096002",0,-0.0354336649179459,0.194107457995415,16,1.65016496181488,0.150000005960464,32.1841583251953
"3314096003",1,0.0648951753973961,0.0442299172282219,9,2.91403603553772,0.648479402065277,66.6171340942383
"3314097001",1,-0.0969231650233269,0.196878612041473,12,2.32490563392639,0.784455955028534,35.144962310791
"3314097002",0,0.221867606043816,0,12,0.931098699569702,0.53533399105072,34.6448822021484
"3314097003",1,NA,NA,12,1.95640027523041,0.280219793319702,38.0446472167969
"3314098001",1,-0.0426855161786079,0.217438042163849,12,2.38166117668152,0.556144058704376,71.8304061889648
"3314098002",1,0.071013517677784,0.170607373118401,6,1.99401795864105,0.588388204574585,41.5999984741211
"3314098003",0,0.198028147220612,0.203579068183899,12,2.94117641448975,0.745076596736908,80.5988006591797
"3314098004",1,0.341069251298904,0.12610849738121,12,2.1875,0.469892472028732,169.390350341797
"3314099001",1,0.244671419262886,0.228672936558723,14,1.65289258956909,0.510355055332184,44.4338493347168
"3314099002",0,0.12034584581852,0.125475466251373,9,0.859993100166321,0.580865621566772,59.6888008117676
"3314099003",1,-0.178851008415222,0.131643146276474,12,1.58982515335083,0.680000007152557,52.516300201416
"3314099004",1,0.275662362575531,0.124413155019283,12,2.22491908073425,0.540709793567657,58.9631004333496
"3314099005",1,0.0961038246750832,0.127754032611847,9,0.860215067863464,0.446666657924652,64.0686645507812
"3314100001",1,0.164858773350716,0.128464832901955,12,2.03068590164185,0.413155198097229,146.534896850586
"3314100002",1,0.298288106918335,0.306822389364243,9,1.50784075260162,0.191646188497543,89.9764022827148
"3314100003",0,0.166607037186623,0.257224053144455,12,2.63080978393555,0.943010747432709,74.9282531738281
"3314101001",1,0.247481271624565,0.210453525185585,14,2.4590163230896,0.774999976158142,71.8507537841797
"3314101002",0,NA,0.233148440718651,9,2.61848640441895,0.478802978992462,110.857200622559
"3314101003",1,0.0620817877352238,0.279437959194183,16,1.94498467445374,0.448377579450607,65.7214736938477
"3314101004",1,NA,NA,6,1.25470519065857,0.239626556634903,82.1071166992188
"3314101005",1,NA,0.320053905248642,9,0.884368777275085,0.334482759237289,79.7742462158203
"3314101006",0,0.145596653223038,0.141509428620338,9,2.03193044662476,NA,26.324499130249
"3316111001",1,-0.245241940021515,0.250788271427155,9,0.247831478714943,0.487465173006058,107.13200378418
"3316111002",1,0.776616215705872,0.193754255771637,12,0.474608451128006,0.391304343938828,104.961776733398
"3316112001",1,0.77509868144989,0.152485251426697,14,0.911023378372192,0.676328480243683,74.7170486450195
"3316112002",1,0.0437136590480804,0.249437272548676,12,0.587199032306671,0.812217175960541,74.0208740234375
"3316112003",1,0.657975971698761,0.290283471345901,14,0,0.12739571928978,43.3218765258789
"3316112004",0,0.417449086904526,0.257817804813385,20,0.751032650470734,0.512890100479126,73.1549987792969
"3316113001",0,0.179680213332176,0.429896265268326,6,1.95886385440826,0.353125005960464,38.9514999389648
"3316113002",1,NA,NA,6,1.59872102737427,0.444444447755814,49.8814010620117
"3316113003",1,NA,NA,12,1.46156096458435,0.572805166244507,43.3636016845703
"3316114001",0,0.448563009500504,0.388961881399155,16,0.854214131832123,0.355149179697037,72.0140151977539
"3316114002",1,0.189544290304184,0.0412937551736832,6,0.371195256710052,0.321839094161987,52.6683578491211
"3316114003",1,-1.01505792140961,0,16,0.878992080688477,0.712881028652191,135.219604492188
"3316114004",1,0.389469474554062,0.14109742641449,12,1.90476191043854,0.856321811676025,8.75804996490479
"3316115001",1,0.0572420991957188,0.0851361453533173,12,1.47094881534576,0.705663859844208,48.2799987792969
"3316115002",1,0.241912931203842,0.168827250599861,12,1.24571788311005,0.609780430793762,66.9051971435547
"3316116001",0,0.6192347407341,0.316374331712723,9,0.926784038543701,0.501858711242676,30.2940006256104
"3316116002",1,0.545313715934753,0.337953448295593,6,1.01010096073151,0.496309965848923,86.8623962402344
"3317117001",1,0.328394889831543,0.332793027162552,12,0.663129985332489,0.370129883289337,84.3101501464844
"3317117002",0,0.63784247636795,0.304013550281525,9,0.995024859905243,0.484745770692825,59.3251495361328
"3317117003",1,0.603555560112,0.341460973024368,6,1.00806450843811,0.388692587614059,54.3741035461426
"3317117004",0,0.726054131984711,0.325194805860519,6,1.48148143291473,0.28125,98.1635513305664
"3317120001",1,0.305389910936356,0,12,0.999500274658203,0.498007982969284,77.7035064697266
"3318122001",0,0.564634144306183,0.312034338712692,12,2.29709029197693,0.633251845836639,78.5970001220703
"3318122002",1,1.16404843330383,0,16,1.0980966091156,0.270308136940002,34.023998260498
"3318122003",1,0.24947564303875,0.00377129134722054,16,0.578201770782471,0.599771976470947,76.515998840332
"3318124001",0,0.469110727310181,0.163126766681671,9,0.780031204223633,0.43529412150383,58.0922012329102
"3318124002",1,0.498423516750336,0.0949980393052101,9,2.14658069610596,0.898081541061401,58.1716995239258
"3318124003",1,0.282686591148376,0.0571637786924839,12,1.06496274471283,0.0977011471986771,48.5665016174316
"3318125001",1,0.615885496139526,0.34765163064003,16,1.238236784935,0.11034482717514,81.9495010375977
"3318125002",1,0.0603327602148056,0.230086654424667,12,1.25628137588501,0.587991714477539,81.6202011108398
"3318125003",1,0.680519640445709,0.456306844949722,9,1.07028186321259,0.212290495634079,83.1054992675781
"3318125004",0,0.373537659645081,0.20967210829258,16,1.25234818458557,0.63785046339035,70.0533981323242
"3318125005",1,0.63837742805481,0.258263021707535,12,1.91728293895721,0.477028340101242,73.6579971313477
"3318127001",0,0.340049743652344,0.257079064846039,12,3.34075713157654,0.534090936183929,103.312126159668
"3318128001",1,0.0170757491141558,0.0960286036133766,12,2.17391300201416,0.429141730070114,74.0488967895508
"3318128002",1,NA,NA,6,1.54479920864105,0.42804428935051,70.4462509155273
"3318128003",1,0.765497267246246,0,14,0.76132470369339,0.496360033750534,72.220947265625
"3318128004",0,0.353851854801178,0.0363186076283455,12,0.371747225522995,0.14634145796299,122.516723632812
"3321129001",0,NA,NA,9,0.507421016693115,0.312754809856415,53.7960014343262
"3321129002",1,NA,NA,14,0.49103856086731,0.371656507253647,39.9975509643555
"3321129003",0,0.326138585805893,0.131077826023102,16,0.659444153308868,0.241456404328346,34.9119987487793
"3321129004",1,NA,NA,9,0.443951159715652,0.380776345729828,80.7030029296875
"3321129005",1,NA,NA,9,1.0442773103714,0.588271975517273,73.6110000610352
"3321130001",0,NA,NA,16,1.12612617015839,0.479804158210754,122.145294189453
"3321130002",0,0.642881155014038,0,14,0.468274414539337,0.55721390247345,114.444999694824
"3321130004",1,0.839860379695892,0,12,0.55180025100708,0.46595174074173,153.75
"3321131001",1,0.116611197590828,0.0423549041152,9,0.694685637950897,0.265060245990753,109.083938598633
"3321132001",1,0.00440540304407477,0.0852466598153114,12,1.13688039779663,0.201619431376457,52.5330009460449
"3321132002",1,0.384116560220718,0,9,0.452693521976471,0.314741045236588,25.2059993743896
"3321132003",0,-0.116160482168198,0.0326079539954662,12,0.35348179936409,0.145454540848732,61.7849998474121
"3321133003",1,0.131412640213966,0.0398579202592373,9,0.142857149243355,0.714285731315613,34.0955009460449
"3321133004",1,0.00334671558812261,0,12,0.651465773582458,0.600472807884216,68.3395462036133
"3321133006",1,0.545998275279999,0,9,0.709891140460968,0.336099594831467,123.398109436035
"3321134001",0,-0.502127408981323,0.129788190126419,9,1.71232879161835,0.828157365322113,34.5583992004395
"3321134002",1,0.215076640248299,0.0238615684211254,12,0.82712984085083,0.305555552244186,59.044246673584
"3322137001",0,0.0801678076386452,0,16,4.52196359634399,0.492610841989517,24.2593994140625
"3322138001",1,NA,NA,9,2.08807897567749,0.313080757856369,70.492301940918
"3322140001",0,-0.142789274454117,0.16491562128067,12,1.20870268344879,0.546762585639954,54.5835494995117
"3322140002",1,0.235896795988083,0.113106481730938,12,1.55279505252838,0.784615397453308,55.4315986633301
"3322140003",0,0.672770142555237,0.219904124736786,12,2.3626697063446,0.259259253740311,61.795352935791
"3322140004",1,-0.0303906425833702,0.00151242560241371,16,2.37690997123718,0.594965696334839,63.0794715881348
"3322140005",1,-0.123102746903896,0.0218432676047087,6,1.90415740013123,0.74500584602356,49.3484954833984
"3322140006",1,-0.15832930803299,0.329774141311646,9,2.97973775863647,0.67314487695694,56.3804512023926
"3323141001",0,NA,NA,12,2.09555745124817,0.521617829799652,68.6935043334961
"3323141002",1,-0.0349954850971699,0.247803598642349,12,1.46455764770508,0.25,37.7424011230469
"3323141003",1,0.212072402238846,0,12,3.12360548973083,0.193740680813789,42.6127128601074
"3323141004",1,0.283299148082733,0,9,2.33713126182556,0.639501452445984,68.9808959960938
"3323141005",0,0.449723839759827,0.19403575360775,12,1.59362554550171,0.236334398388863,32.8017616271973
"3323142001",1,NA,NA,12,2.33463025093079,0.379213482141495,38.2074012756348
"3323142003",1,-0.111972749233246,0.025708444416523,16,3.10945272445679,0.0432098768651485,48.6153526306152
"3323142004",1,NA,NA,12,2.24908638000488,0.28116711974144,39.9063987731934
"3323142005",0,NA,NA,9,1.60056912899017,0.75,60.9710998535156
"3323143001",1,NA,NA,9,3.82409167289734,0.111896350979805,58.8450012207031
"3323143002",1,NA,NA,12,2.57142853736877,0.700767278671265,42.9180221557617
"3323144001",1,0.191176578402519,0.140183717012405,9,1.59090912342072,0.479362100362778,67.6773986816406
"3323144002",1,0.303920835256577,0.139291375875473,6,1.06609809398651,0.5,76.6179962158203
"3323144003",0,0.325032532215118,0.0910602509975433,9,1.75131344795227,0.158508151769638,64.9114990234375
"3327159001",1,0.366499304771423,0.13149106502533,12,0.937207102775574,0.874074101448059,88.6371994018555
"3327159002",0,0.329360604286194,0.129462152719498,12,0.668896317481995,0.467780441045761,86.2639999389648
"3327159003",1,0.240974292159081,0.293901562690735,16,0.378071844577789,0.354471534490585,135.183990478516
"3327159004",0,0.631215274333954,0.240360289812088,9,0.449943751096725,0.307996064424515,163.936996459961
"3327161001",0,NA,NA,12,0.290444374084473,0.602409660816193,40.435001373291
"3327161002",1,0.781481146812439,0,16,0.16505055129528,0.214402318000793,34.0329933166504
"3327161003",1,1.03356981277466,0.226242154836655,9,0.543675243854523,0.332737028598785,93.2360000610352
"3327162001",0,0.762224972248077,0.0207618866115808,16,0.329001486301422,0.21458625793457,100.281364440918
"3327162002",1,NA,NA,9,0.284697502851486,NA,60.5852241516113
"3327162003",1,1.05972325801849,0.173445999622345,12,0.36395400762558,0.355339109897614,43.7950782775879
"3327162004",1,0.868876159191132,0.0844166055321693,12,0.173370316624641,0.527106463909149,112.888832092285
"3327163001",1,0.455629646778107,0.197388023138046,6,1.39860141277313,0.611650466918945,114.089996337891
"3327163002",1,0.420078933238983,0.228382006287575,16,1.07296133041382,0.261489689350128,132.745498657227
"3327164001",1,0.279910832643509,0.0694021433591843,12,0.334001332521439,0.540000021457672,137.718765258789
"3327164002",1,0.123119302093983,0.0167046133428812,16,0.277392506599426,0.698947370052338,122.754737854004
"3327164003",1,0.645330548286438,0.135984808206558,14,0.240847781300545,0.100783877074718,133.553817749023
"3327164004",0,0.645224571228027,0.0950145423412323,16,0.307550370693207,0.627615034580231,183.7548828125
"3328165001",1,1.07509219646454,0.347665101289749,12,1.12968826293945,0.119959160685539,84.1064987182617
"3328165002",1,0.715404629707336,0.208538264036179,9,2.24416518211365,0.199652776122093,63.5419921875
"3328165003",1,NA,0.122230969369411,16,0.703839838504791,0.262074142694473,42.2459945678711
"3328165004",1,NA,NA,9,0.644399106502533,0.371415972709656,112.819496154785
"3328165005",0,1.23114573955536,0.326712608337402,9,0.458452731370926,0.0937646478414536,84.039794921875
"3328166001",0,0.405927628278732,0,9,0.930232584476471,0.307385236024857,87.5299987792969
"3328166002",1,0.744835793972015,0.22034028172493,12,0.294117659330368,0.272727280855179,165.951995849609
"3328166003",1,0.432939559221268,0.311360031366348,6,0.245158120989799,0.0667957440018654,99.5390014648438
"3328167001",1,0.456254869699478,0.0142893390730023,16,0.407664090394974,0.582758605480194,101.283302307129
"3328167002",1,0.166213318705559,0.175122484564781,12,0.398327022790909,0.193129777908325,67.4280471801758
"3328167003",0,NA,NA,14,0.430107533931732,0.442477881908417,84.2222518920898
"3328168001",1,1.53645122051239,0,12,0.641231179237366,0.592105269432068,89.4879989624023
"3328168002",1,0.726778328418732,0,14,0.200020000338554,0.300199598073959,79.5309982299805
"3328168003",0,0.827134430408478,0,9,0.903750538825989,0.32089552283287,109.105003356934
"3328168004",0,0.976171731948853,0,12,0.442477881908417,0.517374515533447,86.0080032348633
"3328168005",1,0.928812623023987,0,9,1.088139295578,0.195465207099915,74.088996887207
"3328169002",1,0.836585938930511,0.350572407245636,9,0.689940690994263,0.59968101978302,247
"3329171001",1,NA,NA,6,2.30680513381958,0.281954884529114,22.500675201416
"3329171002",1,NA,NA,9,0.301114112138748,0.553921580314636,61.9036407470703
"3329171003",0,NA,NA,12,0.627155840396881,0.169252470135689,45.9707374572754
"3329171004",1,-0.206122785806656,0.348055392503738,6,0.926569402217865,0.193423599004745,18.3118991851807
"3329171005",0,NA,NA,12,1.20955550670624,0.287499994039536,52.0479469299316
"3329172001",0,0.194385558366776,0.0505561791360378,9,1.97271084785461,0.408326655626297,56.8758544921875
"3329172002",0,-0.228046149015427,0.0654277503490448,6,1.72910666465759,0.698019802570343,67.7748641967773
"3329172003",1,-0.276748657226562,0.0222793836146593,16,1.55159032344818,0.235294118523598,47.6827163696289
"3329172004",1,0.32693886756897,0.0895201712846756,6,1.43884897232056,0.282828271389008,26.8621997833252
